probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
0.972359	536.141390	23.601000,,,,,
0.975997	535.897876	23.701000,,,,,
0.977722	535.698146	23.801000,,,,,
0.976031	535.864152	23.901000,,,,,
0.971702	536.195203	24.001000,,,,,
0.969508	536.262349	24.101000,,,,,
0.972062	536.245760	24.201000,,,,,
0.975563	535.907622	24.301000,,,,,
0.976824	535.734194	24.401000,,,,,
0.976731	535.807946	24.501000,,,,,
0.973414	536.050154	24.601000,,,,,
0.969949	536.238855	24.701000,,,,,
0.970382	536.250196	24.801000,,,,,
0.974177	536.023255	24.901000,,,,,
0.977551	535.702576	25.001000,,,,,
0.977646	535.793841	25.101000,,,,,
0.974497	536.004644	25.202000,,,,,
0.970948	536.164110	25.301000,,,,,
0.970360	536.230351	25.401000,,,,,
0.973290	536.046742	25.501000,,,,,
0.977196	535.659442	25.601000,,,,,
0.978301	535.746644	25.701000,,,,,
0.975320	535.930848	25.801000,,,,,
0.971301	536.117822	25.901000,,,,,
0.970716	536.286424	26.001000,,,,,
0.972096	536.119746	26.101000,,,,,
0.975715	535.822760	26.201000,,,,,
0.978480	535.636154	26.302000,,,,,
0.977476	535.770451	26.401000,,,,,
0.972998	535.999987	26.501000,,,,,
0.970406	536.248983	26.601000,,,,,
0.972045	536.105456	26.701000,,,,,
0.974937	535.881393	26.801000,,,,,
0.977975	535.691347	26.901000,,,,,
0.978050	535.700964	27.001000,,,,,
0.974180	535.848348	27.101000,,,,,
0.970515	536.220134	27.201000,,,,,
0.970775	536.142650	27.301000,,,,,
0.974650	535.872956	27.401000,,,,,
0.977932	535.610348	27.501000,,,,,
0.978020	535.661176	27.601000,,,,,
0.975482	535.867974	27.701000,,,,,
0.972057	536.065003	27.801000,,,,,
0.971284	536.153696	27.901000,,,,,
0.973532	535.946130	28.001000,,,,,
0.977014	535.660656	28.101000,,,,,
0.979051	535.566363	28.201000,,,,,
0.976440	535.782986	28.301000,,,,,
0.972504	535.997701	28.401000,,,,,
0.971415	536.182652	28.501000,,,,,
0.972313	536.081900	28.601000,,,,,
0.976030	535.789440	28.701000,,,,,
