probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
0.939546	348.246498	23.102000,,,,,
0.943230	347.975989	23.202000,,,,,
0.940901	348.132300	23.302000,,,,,
0.935278	348.559496	23.402000,,,,,
0.933576	348.725288	23.502000,,,,,
0.937644	348.413398	23.609000,,,,,
0.942248	348.095472	23.702000,,,,,
0.942972	348.032587	23.802000,,,,,
0.938976	348.306341	23.902000,,,,,
0.934176	348.614348	24.002000,,,,,
0.933872	348.665598	24.102000,,,,,
0.938344	348.354072	24.202000,,,,,
0.942527	348.084806	24.302000,,,,,
0.941673	348.144938	24.402000,,,,,
0.936513	348.515964	24.502000,,,,,
0.933152	348.747025	24.610000,,,,,
0.935410	348.562804	24.702000,,,,,
0.940458	348.186247	24.803000,,,,,
0.943029	347.994859	24.902000,,,,,
0.940414	348.229398	25.002000,,,,,
0.936002	348.527625	25.102000,,,,,
0.933786	348.689043	25.202000,,,,,
0.936537	348.501990	25.302000,,,,,
0.941988	348.083948	25.402000,,,,,
0.943261	347.972209	25.502000,,,,,
0.938943	348.273933	25.603000,,,,,
0.933932	348.635574	25.702000,,,,,
0.933893	348.673585	25.802000,,,,,
0.938523	348.395589	25.902000,,,,,
0.941760	348.107723	26.002000,,,,,
0.941489	348.152098	26.102000,,,,,
0.937196	348.481630	26.202000,,,,,
0.933400	348.721033	26.302000,,,,,
0.934672	348.599167	26.402000,,,,,
0.940241	348.226511	26.502000,,,,,
0.943676	347.950483	26.602000,,,,,
0.940967	348.183282	26.702000,,,,,
0.935801	348.539075	26.802000,,,,,
0.934120	348.668609	26.902000,,,,,
0.936973	348.424579	27.002000,,,,,
0.941702	348.120282	27.102000,,,,,
0.942794	348.036417	27.202000,,,,,
0.939390	348.307482	27.302000,,,,,
0.934289	348.656428	27.402000,,,,,
0.933428	348.712100	27.502000,,,,,
0.938187	348.434057	27.602000,,,,,
0.942648	348.083335	27.703000,,,,,
0.941983	348.118427	27.802000,,,,,
0.936803	348.508562	27.902000,,,,,
0.933612	348.693645	28.002000,,,,,
0.935350	348.560721	28.102000,,,,,
0.940910	348.183807	28.202000,,,,,
0.943282	347.997027	28.302000,,,,,
0.940727	348.191458	28.402000,,,,,
0.935012	348.620275	28.502000,,,,,
0.933589	348.709427	28.602000,,,,,
0.937181	348.439592	28.702000,,,,,
0.942479	348.035859	28.802000,,,,,
0.942365	348.058997	28.902000,,,,,
0.937140	348.461639	29.002000,,,,,
0.933637	348.707982	29.105000,,,,,
0.935028	348.602252	29.202000,,,,,
0.939361	348.310414	29.302000,,,,,
0.942579	348.072833	29.402000,,,,,
0.940853	348.187344	29.502000,,,,,
0.935810	348.544083	29.602000,,,,,
0.934087	348.655348	29.703000,,,,,
0.936756	348.480352	29.802000,,,,,
0.942031	348.101003	29.902000,,,,,
0.942801	348.062608	30.002000,,,,,
0.938817	348.341163	30.102000,,,,,
0.934555	348.628610	30.202000,,,,,
0.934280	348.637037	30.302000,,,,,
0.938678	348.273296	30.402000,,,,,
0.942260	348.061054	30.502000,,,,,
0.942080	348.123991	30.602000,,,,,
0.937245	348.482275	30.703000,,,,,
0.933264	348.767226	30.803000,,,,,
0.934447	348.677095	30.902000,,,,,
0.940083	348.278676	31.002000,,,,,
0.943218	348.048367	31.102000,,,,,
0.940999	348.169311	31.202000,,,,,
0.936343	348.516834	31.302000,,,,,
0.933834	348.684495	31.402000,,,,,
0.935737	348.562315	31.502000,,,,,
0.941156	348.187426	31.602000,,,,,
0.943238	348.045389	31.703000,,,,,
0.939754	348.264728	31.802000,,,,,
0.934190	348.650016	31.902000,,,,,
0.933109	348.725780	32.003000,,,,,
0.937287	348.430967	32.103000,,,,,
0.942556	348.037824	32.202000,,,,,
0.941912	348.152047	32.302000,,,,,
0.937611	348.488372	32.402000,,,,,
0.933623	348.735269	32.502000,,,,,
0.934506	348.685459	32.602000,,,,,
0.939620	348.268068	32.702000,,,,,
0.943244	348.006562	32.802000,,,,,
0.941561	348.137930	32.902000,,,,,
0.936689	348.519128	33.002000,,,,,
0.933358	348.757707	33.102000,,,,,
0.935944	348.554735	33.202000,,,,,
0.940602	348.232642	33.302000,,,,,
0.942629	348.073366	33.402000,,,,,
0.940002	348.260608	33.502000,,,,,
0.935477	348.528855	33.602000,,,,,
0.933555	348.698953	33.703000,,,,,
0.936240	348.531227	33.803000,,,,,
0.941411	348.164653	33.902000,,,,,
0.943222	348.063973	34.002000,,,,,
0.938993	348.332198	34.102000,,,,,
0.934131	348.683587	34.202000,,,,,
0.934245	348.658200	34.302000,,,,,
0.938672	348.370773	34.402000,,,,,
0.942664	348.084562	34.502000,,,,,
0.941939	348.150331	34.602000,,,,,
0.937428	348.457560	34.702000,,,,,
0.933578	348.756400	34.802000,,,,,
0.934370	348.709747	34.902000,,,,,
0.939824	348.271831	35.002000,,,,,
0.942842	348.067782	35.102000,,,,,
0.940386	348.200212	35.202000,,,,,
0.935042	348.607443	35.303000,,,,,
0.933317	348.734589	35.402000,,,,,
0.936696	348.507482	35.502000,,,,,
0.941446	348.153772	35.602000,,,,,
0.942574	348.107311	35.702000,,,,,
0.938949	348.344222	35.802000,,,,,
0.934448	348.688388	35.902000,,,,,
0.934466	348.635364	36.002000,,,,,
0.939208	348.288835	36.102000,,,,,
0.942984	348.057853	36.202000,,,,,
0.941867	348.168944	36.302000,,,,,
0.935906	348.612572	36.402000,,,,,
0.933218	348.790421	36.502000,,,,,
0.935817	348.577575	36.602000,,,,,
0.940547	348.193807	36.702000,,,,,
0.942449	348.072167	36.802000,,,,,
0.939715	348.277025	36.902000,,,,,
0.934904	348.630352	37.002000,,,,,
0.933551	348.747143	37.102000,,,,,
0.937076	348.505088	37.202000,,,,,
0.942473	348.075594	37.302000,,,,,
0.942736	348.078323	37.402000,,,,,
0.938558	348.393592	37.502000,,,,,
0.934228	348.682336	37.602000,,,,,
0.934761	348.640612	37.702000,,,,,
0.938412	348.408224	37.802000,,,,,
0.941754	348.156545	37.902000,,,,,
0.941526	348.189092	38.002000,,,,,
0.936955	348.529707	38.102000,,,,,
0.932576	348.834940	38.202000,,,,,
0.934742	348.610333	38.302000,,,,,
0.940268	348.253637	38.402000,,,,,
0.942895	348.050439	38.502000,,,,,
0.940425	348.252788	38.603000,,,,,
0.935716	348.609577	38.702000,,,,,
0.933913	348.711528	38.802000,,,,,
0.936883	348.516708	38.902000,,,,,
0.941024	348.235218	39.002000,,,,,
0.942963	348.084806	39.102000,,,,,
0.939980	348.245723	39.202000,,,,,
0.934081	348.679070	39.302000,,,,,
0.933532	348.744255	39.402000,,,,,
0.937465	348.481249	39.502000,,,,,
0.941731	348.163992	39.602000,,,,,
0.941490	348.233663	39.702000,,,,,
0.937454	348.518208	39.802000,,,,,
0.933751	348.732248	39.902000,,,,,
0.934854	348.630081	40.002000,,,,,
0.939554	348.284907	40.102000,,,,,
0.942943	348.049163	40.202000,,,,,
0.941660	348.155262	40.302000,,,,,
0.935816	348.615292	40.402000,,,,,
0.933022	348.793155	40.504000,,,,,
0.936161	348.569879	40.602000,,,,,
0.941108	348.176950	40.702000,,,,,
0.942529	348.047482	40.802000,,,,,
0.939030	348.341513	40.902000,,,,,
0.934390	348.661405	41.002000,,,,,
0.933306	348.773354	41.102000,,,,,
0.936872	348.539739	41.202000,,,,,
0.941831	348.188051	41.302000,,,,,
0.942011	348.168784	41.402000,,,,,
0.938065	348.398708	41.502000,,,,,
0.933906	348.700289	41.602000,,,,,
0.934619	348.652865	41.702000,,,,,
0.939939	348.274883	41.802000,,,,,
0.943181	348.058429	41.902000,,,,,
0.940961	348.230867	42.002000,,,,,
0.936382	348.546128	42.102000,,,,,
0.933355	348.753143	42.202000,,,,,
0.935265	348.594674	42.302000,,,,,
0.940807	348.212189	42.402000,,,,,
0.942874	348.047961	42.503000,,,,,
0.938966	348.360972	42.603000,,,,,
0.933758	348.724435	42.702000,,,,,
0.933014	348.812133	42.802000,,,,,
0.937637	348.488157	42.902000,,,,,
0.942202	348.139500	43.003000,,,,,
0.942107	348.126587	43.102000,,,,,
0.937990	348.414518	43.202000,,,,,
0.933516	348.713860	43.302000,,,,,
0.934515	348.682775	43.402000,,,,,
0.940003	348.268636	43.502000,,,,,
0.943290	348.040165	43.602000,,,,,
0.940629	348.285697	43.702000,,,,,
0.935263	348.623719	43.802000,,,,,
0.933223	348.762526	43.902000,,,,,
0.936195	348.500615	44.002000,,,,,
0.941034	348.162669	44.102000,,,,,
0.942250	348.104297	44.202000,,,,,
0.938409	348.451711	44.303000,,,,,
0.934219	348.740790	44.402000,,,,,
0.933522	348.808983	44.503000,,,,,
0.937766	348.452163	44.602000,,,,,
0.942858	348.078550	44.702000,,,,,
0.942266	348.138894	44.802000,,,,,
