probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
0.077248	588.272780	14.701000,,,,,
0.077437	588.293099	14.801000,,,,,
0.077373	588.285193	14.901000,,,,,
0.077291	588.282488	15.001000,,,,,
0.077407	588.220835	15.105000,,,,,
0.077733	588.197006	15.201000,,,,,
0.076883	588.256337	15.301000,,,,,
0.076851	588.291618	15.401000,,,,,
0.077262	588.279281	15.501000,,,,,
0.078327	588.225307	15.601000,,,,,
0.077646	588.265703	15.701000,,,,,
0.077111	588.275277	15.801000,,,,,
0.076750	588.291726	15.901000,,,,,
0.077805	588.187926	16.001000,,,,,
0.077976	588.225937	16.101000,,,,,
0.077620	588.266651	16.201000,,,,,
0.077539	588.273136	16.301000,,,,,
0.077218	588.272106	16.401000,,,,,
0.077051	588.271829	16.501000,,,,,
0.077164	588.277245	16.601000,,,,,
0.077588	588.230739	16.701000,,,,,
0.077179	588.250527	16.801000,,,,,
0.076608	588.293163	16.901000,,,,,
0.076807	588.305687	17.001000,,,,,
0.077544	588.252863	17.101000,,,,,
0.077249	588.287754	17.201000,,,,,
0.077245	588.300865	17.301000,,,,,
0.077530	588.236698	17.401000,,,,,
0.077990	588.200380	17.501000,,,,,
0.077091	588.252303	17.601000,,,,,
0.076834	588.295260	17.701000,,,,,
0.077944	588.234158	17.801000,,,,,
0.078248	588.213751	17.901000,,,,,
0.077065	588.288677	18.001000,,,,,
0.076863	588.285007	18.101000,,,,,
0.077363	588.225588	18.201000,,,,,
0.077408	588.238471	18.301000,,,,,
0.077542	588.235874	18.401000,,,,,
0.077330	588.258037	18.501000,,,,,
0.077185	588.268201	18.601000,,,,,
0.076879	588.311506	18.701000,,,,,
0.076805	588.313768	18.801000,,,,,
0.078019	588.216107	18.901000,,,,,
0.077993	588.215592	19.001000,,,,,
0.077246	588.253283	19.101000,,,,,
0.077105	588.243866	19.201000,,,,,
0.077844	588.215846	19.301000,,,,,
0.078107	588.230591	19.401000,,,,,
0.077372	588.334939	19.502000,,,,,
0.077259	588.293456	19.601000,,,,,
0.077355	588.269434	19.701000,,,,,
0.077059	588.240380	19.801000,,,,,
0.077164	588.232720	19.901000,,,,,
0.077430	588.254230	20.001000,,,,,
0.077524	588.237513	20.101000,,,,,
0.077146	588.288659	20.201000,,,,,
0.076812	588.321285	20.301000,,,,,
0.077245	588.265322	20.401000,,,,,
0.077865	588.200692	20.501000,,,,,
0.077777	588.215827	20.601000,,,,,
0.077261	588.250554	20.701000,,,,,
0.077872	588.166032	20.801000,,,,,
0.077371	588.254941	20.901000,,,,,
0.076940	588.316009	21.001000,,,,,
0.077461	588.278846	21.101000,,,,,
0.077903	588.262185	21.201000,,,,,
0.077528	588.240792	21.301000,,,,,
0.076714	588.287773	21.401000,,,,,
0.076713	588.260496	21.501000,,,,,
0.077630	588.236221	21.601000,,,,,
0.077623	588.253987	21.701000,,,,,
0.077479	588.279338	21.801000,,,,,
0.077038	588.279431	21.901000,,,,,
0.077507	588.251757	22.001000,,,,,
0.077283	588.257593	22.101000,,,,,
0.077876	588.214399	22.201000,,,,,
0.077951	588.193692	22.301000,,,,,
0.077725	588.216111	22.401000,,,,,
0.076910	588.294634	22.501000,,,,,
0.076960	588.300892	22.601000,,,,,
0.077691	588.274991	22.701000,,,,,
0.077916	588.259500	22.801000,,,,,
0.077152	588.289990	22.901000,,,,,
0.076848	588.306440	23.001000,,,,,
0.077569	588.235142	23.101000,,,,,
0.077060	588.288011	23.201000,,,,,
0.076803	588.330570	23.301000,,,,,
0.077495	588.263439	23.401000,,,,,
0.078019	588.231878	23.501000,,,,,
0.077270	588.271654	23.610000,,,,,
0.077015	588.277624	23.701000,,,,,
0.077467	588.230398	23.801000,,,,,
0.078090	588.189443	23.901000,,,,,
0.077738	588.235562	24.001000,,,,,
0.077470	588.263909	24.101000,,,,,
0.077180	588.293714	24.201000,,,,,
0.077074	588.285129	24.301000,,,,,
0.077070	588.325564	24.401000,,,,,
0.077643	588.249338	24.501000,,,,,
0.077964	588.198086	24.601000,,,,,
0.077038	588.275891	24.701000,,,,,
0.076122	588.330181	24.802000,,,,,
0.077107	588.286124	24.901000,,,,,
0.077736	588.245243	25.001000,,,,,
0.077677	588.280915	25.101000,,,,,
0.077194	588.275972	25.201000,,,,,
0.077363	588.247810	25.301000,,,,,
0.077532	588.202439	25.405000,,,,,
0.077870	588.205206	25.501000,,,,,
0.077864	588.237837	25.601000,,,,,
0.077714	588.226703	25.701000,,,,,
0.077459	588.262649	25.801000,,,,,
0.076858	588.308702	25.901000,,,,,
0.077155	588.281159	26.001000,,,,,
0.077450	588.257561	26.101000,,,,,
0.077193	588.253945	26.201000,,,,,
0.077245	588.259757	26.301000,,,,,
0.077216	588.260145	26.401000,,,,,
0.077455	588.270936	26.501000,,,,,
0.077414	588.294605	26.601000,,,,,
0.077456	588.284341	26.701000,,,,,
0.078005	588.219839	26.801000,,,,,
0.077733	588.201211	26.901000,,,,,
0.077110	588.232371	27.001000,,,,,
0.076774	588.252350	27.101000,,,,,
0.077861	588.209480	27.201000,,,,,
0.078083	588.214115	27.301000,,,,,
0.077219	588.295384	27.401000,,,,,
0.077003	588.313918	27.501000,,,,,
0.077204	588.270472	27.601000,,,,,
0.077069	588.277261	27.701000,,,,,
0.077283	588.264972	27.801000,,,,,
0.077404	588.248444	27.901000,,,,,
0.077473	588.244662	28.001000,,,,,
0.076692	588.318502	28.101000,,,,,
0.076689	588.341355	28.201000,,,,,
0.077806	588.241622	28.301000,,,,,
0.077655	588.276915	28.401000,,,,,
0.077402	588.260380	28.501000,,,,,
0.076951	588.267340	28.601000,,,,,
0.077484	588.241707	28.701000,,,,,
0.077311	588.297976	28.801000,,,,,
0.076851	588.309474	28.901000,,,,,
0.077371	588.304364	29.001000,,,,,
0.077560	588.270578	29.101000,,,,,
0.076788	588.303822	29.201000,,,,,
0.076785	588.281084	29.301000,,,,,
0.077115	588.269465	29.401000,,,,,
